service_id,vehicle_id,service_date,component_replaced,cost,issue_type
S74933,V19361,2022-08-16,Battery,10137.0,Overheating
S74934,V14733,2024-04-11,Suspension,14184.0,Malfunction
S74935,V16653,2024-03-27,Engine,9062.0,Discharge
S74936,V10962,2024-02-06,Transmission,4070.0,Overheating
S74937,V17566,2023-07-29,Engine,8592.0,Leakage
S74938,V10741,2023-04-14,Suspension,3656.0,Wear & Tear
S74939,V16003,2024-03-01,Transmission,8618.0,Discharge
S74940,V18807,2022-10-12,AC,4078.0,Wear & Tear
S74941,V18721,2023-10-27,Suspension,10507.0,Malfunction
S74942,V19566,2022-05-13,Engine,10471.0,Discharge
S74943,V12135,2024-03-11,Engine,5682.0,Leakage
S74944,V12962,2023-08-30,Battery,14161.0,Wear & Tear
S74945,V16684,2024-03-31,Brake Pad,12027.0,Overheating
S74946,V15108,2022-04-14,AC,11894.0,Leakage
S74947,V12064,2023-12-12,Engine,6382.0,Malfunction
S74948,V16070,2022-10-17,Suspension,11359.0,Leakage
S74949,V13737,2024-09-11,Transmission,2891.0,Discharge
S74950,V15838,2022-01-29,Transmission,2808.0,Wear & Tear
S74951,V17198,2023-04-18,Transmission,11697.0,Wear & Tear
S74952,V19765,2022-04-01,Battery,11513.0,Wear & Tear
S74953,V14488,2022-09-29,Brake Pad,1015.0,Malfunction
S74954,V19482,2024-06-21,Transmission,8546.0,Overheating
S74955,V11659,2023-12-20,Engine,3257.0,Wear & Tear
S74956,V14383,2024-07-30,Unknown,8631.0,Malfunction
S74957,V13456,2023-04-18,Battery,14199.0,Malfunction
S74958,V19765,2024-02-15,Engine,0.0,Discharge
S74959,V10719,2023-12-09,Suspension,14128.0,Malfunction
S74960,V18710,2024-04-19,Suspension,11105.0,Discharge
S74961,V13441,2022-10-04,Brake Pad,3096.0,Overheating
S74962,V15067,2022-04-13,Battery,14617.0,Overheating
S74963,V13237,2023-08-26,Engine,9822.0,Malfunction
S74964,V18962,2022-02-21,Brake Pad,2596.0,Wear & Tear
S74965,V13809,2022-07-23,Suspension,6261.0,Wear & Tear
S74966,V18938,2023-02-28,Battery,11638.0,Overheating
S74967,V11839,2023-08-01,Engine,6837.0,Malfunction
S74968,V12674,2022-04-26,Transmission,2545.0,Wear & Tear
S74969,V15182,2022-03-26,Brake Pad,14036.0,Discharge
S74970,V12064,2024-01-17,AC,10151.0,Malfunction
S74971,V10581,2024-09-07,Brake Pad,10156.0,Overheating
S74972,V15827,2022-10-28,Suspension,8726.0,Overheating
S74973,V19991,2022-12-03,Suspension,2466.0,Wear & Tear
S74974,V16497,2024-07-24,Transmission,5314.0,Leakage
S74975,V12762,2024-04-07,Engine,5314.0,Malfunction
S74976,V15842,2024-02-14,Unknown,12743.0,Malfunction
S74977,V12694,2023-03-24,Engine,13715.0,Leakage
S74978,V10125,2023-07-15,Suspension,12911.0,Leakage
S74979,V15348,2023-01-24,AC,5797.0,Wear & Tear
S74980,V10407,2022-08-14,AC,9495.0,Leakage
S74981,V14482,2024-09-14,Suspension,9296.0,Overheating
S74982,V17542,2023-11-17,AC,0.0,Overheating
S74983,V11106,2023-01-10,AC,8043.0,Overheating
S74984,V17740,2023-11-13,Brake Pad,14764.0,Leakage
S74985,V12025,2022-08-01,Engine,3117.0,Overheating
S74986,V16554,2023-11-15,Unknown,5898.0,Discharge
S74987,V13557,2022-04-20,Transmission,11389.0,Leakage
S74988,V17125,2022-09-09,Brake Pad,13730.0,Malfunction
S74989,V14801,2024-06-02,Engine,12264.0,Leakage
S74990,V10491,2022-06-11,Engine,8756.0,Discharge
S74991,V13386,2024-03-13,Brake Pad,11664.0,Wear & Tear
S74992,V15722,2022-04-04,AC,4763.0,Overheating
S74993,V12853,2022-03-10,Battery,10440.0,Malfunction
S74994,V12556,2024-09-25,AC,1867.0,Overheating
S74995,V16908,2022-09-24,Transmission,5701.0,Overheating
S74996,V11667,2022-09-01,Brake Pad,4497.0,Discharge
S74997,V16826,2022-01-02,Brake Pad,3250.0,Leakage
S74998,V15075,2023-04-27,AC,5051.0,Malfunction
S74999,V16516,2022-05-11,Battery,8868.0,Malfunction
S75000,V18208,2023-04-16,AC,4136.0,Discharge
S75001,V16786,2023-11-28,Engine,2808.0,Discharge
S75002,V19187,2023-01-22,AC,4698.0,Malfunction
S75003,V19201,2022-04-17,Battery,4703.0,Overheating
S75004,V12494,2024-05-14,Engine,3736.0,Discharge
S75005,V10611,2022-08-19,Transmission,2645.0,Wear & Tear
S75006,V11466,2023-06-20,Battery,7864.0,Leakage
S75007,V18665,2022-01-21,Brake Pad,11328.0,Wear & Tear
S75008,V12392,2022-07-04,Transmission,8959.0,Wear & Tear
S75009,V13121,2024-01-26,Brake Pad,9667.0,Overheating
S75010,V10780,2022-03-04,Battery,2235.0,Malfunction
S75011,V12467,2023-04-05,AC,2486.0,Discharge
S75012,V11154,2022-12-14,Engine,3786.0,Leakage
S75013,V16034,2023-07-23,Engine,4668.0,Discharge
S75014,V12100,2023-03-05,Battery,0.0,Leakage
S75015,V14626,2024-03-24,Suspension,6593.0,Wear & Tear
S75016,V15510,2024-01-15,Battery,14537.0,Malfunction
S75017,V12086,2023-09-30,Engine,5522.0,Overheating
S75018,V16691,2022-02-09,Suspension,1707.0,Malfunction
S75019,V16362,2022-02-12,Battery,8789.0,Discharge
S75020,V10245,2024-07-21,Brake Pad,3084.0,Wear & Tear
S75021,V16035,2024-06-22,Battery,12666.0,Leakage
S75022,V13928,2022-09-19,AC,10838.0,Malfunction
S75023,V15023,2023-03-30,Suspension,5523.0,Malfunction
S75024,V11997,2022-06-13,Brake Pad,10830.0,Wear & Tear
S75025,V13559,2022-12-04,Engine,14903.0,Malfunction
S75026,V16381,2023-11-03,Brake Pad,1429.0,Wear & Tear
S75027,V15195,2024-09-05,Battery,9650.0,Discharge
S75028,V16601,2022-02-16,Suspension,12086.0,Discharge
S75029,V13562,2022-07-31,Brake Pad,7939.0,Discharge
S75030,V19000,2024-04-18,AC,6206.0,Wear & Tear
S75031,V10424,2024-05-31,Transmission,7126.0,Discharge
S75032,V14768,2023-07-25,Transmission,14160.0,Overheating
S75033,V13077,2023-09-14,Brake Pad,2115.0,Overheating
S75034,V13566,2024-08-20,AC,5259.0,Wear & Tear
S75035,V19368,2022-04-11,Suspension,7687.0,Wear & Tear
S75036,V18055,2023-01-02,Brake Pad,3971.0,Malfunction
S75037,V19610,2023-06-08,Suspension,4525.0,Wear & Tear
S75038,V13760,2022-08-26,Battery,11707.0,Overheating
S75039,V19424,2022-09-05,Battery,6437.0,Wear & Tear
S75040,V14878,2022-02-20,AC,7451.0,Discharge
S75041,V13356,2023-02-15,Suspension,14452.0,Malfunction
S75042,V18839,2023-05-31,Transmission,3790.0,Discharge
S75043,V19014,2023-07-09,Battery,6267.0,Discharge
S75044,V17329,2024-02-19,Battery,14892.0,Overheating
S75045,V17138,2023-01-10,Battery,12161.0,Leakage
S75046,V14581,2023-11-17,Suspension,7203.0,Overheating
S75047,V18226,2022-06-10,Brake Pad,4376.0,Wear & Tear
S75048,V10947,2022-06-21,Engine,9446.0,Malfunction
S75049,V16172,2023-06-07,Brake Pad,14242.0,Malfunction
S75050,V17203,2023-03-11,AC,6981.0,Discharge
S75051,V10597,2023-08-21,Engine,9612.0,Malfunction
S75052,V10960,2022-07-22,Brake Pad,11159.0,Leakage
S75053,V11774,2023-02-12,Engine,11882.0,Malfunction
S75054,V19931,2022-03-13,Transmission,6469.0,Leakage
S75055,V13829,2024-07-09,Suspension,1625.0,Discharge
S75056,V11765,2022-06-22,Brake Pad,7520.0,Leakage
S75057,V13703,2023-04-29,Engine,1311.0,Leakage
S75058,V11013,2022-06-24,Battery,13798.0,Discharge
S75059,V12278,2024-03-03,Suspension,1895.0,Leakage
S75060,V18289,2024-01-19,Battery,7460.0,Malfunction
S75061,V15779,2022-01-01,Engine,1432.0,Discharge
S75062,V13203,2023-11-23,AC,11632.0,Malfunction
S75063,V10096,2023-09-10,AC,7620.0,Overheating
S75064,V14866,2022-09-04,Engine,5075.0,Wear & Tear
S75065,V15376,2022-04-12,Battery,8771.0,Leakage
S75066,V17280,2023-11-22,Brake Pad,1959.0,Overheating
S75067,V17786,2024-02-26,Suspension,8417.0,Discharge
S75068,V15769,2024-01-13,Transmission,7924.0,Leakage
S75069,V18006,2022-05-01,Transmission,1025.0,Discharge
S75070,V19457,2022-11-07,Battery,9519.0,Malfunction
S75071,V17899,2023-03-04,AC,7195.0,Overheating
S75072,V10932,2023-03-02,Battery,4009.0,Leakage
S75073,V19958,2024-01-13,Battery,5014.0,Discharge
S75074,V11133,2022-03-05,Engine,7854.0,Wear & Tear
S75075,V19928,2023-12-04,Unknown,14267.0,Wear & Tear
S75076,V12118,2022-12-24,Brake Pad,4908.0,Discharge
S75077,V10865,2022-09-21,Suspension,13848.0,Overheating
S75078,V13040,2023-01-06,Transmission,2483.0,Wear & Tear
S75079,V12922,2022-02-11,Battery,2238.0,Discharge
S75080,V14974,2023-05-22,Transmission,4029.0,Malfunction
S75081,V13664,2022-02-19,Suspension,2109.0,Discharge
S75082,V19153,2024-08-09,Battery,10503.0,Leakage
S75083,V11972,2024-05-13,Unknown,9169.0,Malfunction
S75084,V11524,2022-01-18,Transmission,5479.0,Leakage
S75085,V15620,2022-01-22,Brake Pad,6706.0,Discharge
S75086,V15003,2024-08-25,Battery,1777.0,Malfunction
S75087,V12707,2023-11-22,AC,7320.0,Malfunction
S75088,V19874,2024-04-13,Transmission,11478.0,Wear & Tear
S75089,V13642,2024-03-28,Battery,4992.0,Leakage
S75090,V19440,2022-09-25,Transmission,1375.0,Wear & Tear
S75091,V13874,2023-04-08,Suspension,4543.0,Overheating
S75092,V10649,2024-08-02,Battery,10968.0,Discharge
S75093,V14483,2024-01-29,Brake Pad,1116.0,Wear & Tear
S75094,V17420,2023-10-19,Transmission,1878.0,Wear & Tear
S75095,V16069,2024-06-10,Brake Pad,1623.0,Overheating
S75096,V11078,2024-06-18,AC,5781.0,Overheating
S75097,V18420,2023-07-03,Suspension,7780.0,Discharge
S75098,V16862,2023-09-21,Suspension,5244.0,Malfunction
S75099,V10539,2024-03-17,Engine,6582.0,Malfunction
S75100,V18355,2024-05-07,Battery,4071.0,Discharge
S75101,V11261,2024-07-13,AC,13466.0,Wear & Tear
S75102,V18566,2024-05-07,Suspension,0.0,Overheating
S75103,V11541,2023-10-08,Brake Pad,4261.0,Wear & Tear
S75104,V12874,2024-05-01,Suspension,8919.0,Malfunction
S75105,V16563,2022-01-18,Suspension,4783.0,Wear & Tear
S75106,V15507,2024-02-01,Unknown,13438.0,Discharge
S75107,V17786,2024-07-09,Brake Pad,4843.0,Overheating
S75108,V12865,2024-06-15,Suspension,1428.0,Leakage
S75109,V14252,2024-05-21,AC,4754.0,Discharge
S75110,V18324,2022-09-01,Brake Pad,3388.0,Wear & Tear
S75111,V16896,2023-03-29,Suspension,14243.0,Overheating
S75112,V14236,2022-08-29,AC,1572.0,Leakage
S75113,V11414,2023-04-23,Suspension,1449.0,Overheating
S75114,V15506,2022-07-02,Brake Pad,3530.0,Overheating
S75115,V14600,2024-09-22,Transmission,11691.0,Discharge
S75116,V19403,2024-08-28,Suspension,1869.0,Malfunction
S75117,V17347,2022-04-23,Suspension,1437.0,Wear & Tear
S75118,V16323,2022-11-05,Battery,7188.0,Leakage
S75119,V16423,2024-03-22,Suspension,11608.0,Overheating
S75120,V16097,2023-02-17,Brake Pad,2882.0,Overheating
S75121,V19927,2023-05-07,Engine,11388.0,Leakage
S75122,V12809,2023-12-01,Brake Pad,2105.0,Wear & Tear
S75123,V18799,2023-02-23,Engine,10262.0,Discharge
S75124,V13137,2024-01-05,AC,9519.0,Overheating
S75125,V11360,2023-06-15,AC,9088.0,Overheating
S75126,V14598,2022-01-24,Suspension,10419.0,Overheating
S75127,V12945,2023-10-14,Brake Pad,8530.0,Wear & Tear
S75128,V18782,2023-01-18,Suspension,8683.0,Wear & Tear
S75129,V14380,2023-05-27,Suspension,13641.0,Wear & Tear
S75130,V10234,2023-07-16,Transmission,12416.0,Malfunction
S75131,V10224,2024-06-29,Suspension,6290.0,Discharge
S75132,V14051,2023-10-03,Transmission,9085.0,Malfunction
S75133,V19487,2024-02-05,Suspension,10849.0,Overheating
S75134,V11406,2024-05-13,Brake Pad,7579.0,Overheating
S75135,V11157,2022-12-22,Brake Pad,10040.0,Malfunction
S75136,V19513,2024-07-17,Engine,11061.0,Discharge
S75137,V16855,2024-04-03,AC,4391.0,Overheating
S75138,V13294,2023-07-05,AC,5115.0,Leakage
S75139,V17922,2023-08-12,Suspension,14527.0,Leakage
S75140,V10533,2022-06-20,Engine,2830.0,Discharge
S75141,V12719,2024-09-24,Brake Pad,9925.0,Wear & Tear
S75142,V14515,2024-07-19,Suspension,5886.0,Overheating
S75143,V17634,2022-05-06,Engine,6322.0,Malfunction
S75144,V13858,2024-08-23,AC,5949.0,Overheating
S75145,V12738,2024-05-19,Engine,8332.0,Malfunction
S75146,V19184,2023-06-08,Brake Pad,6173.0,Malfunction
S75147,V17374,2023-07-02,Brake Pad,6178.0,Leakage
S75148,V13649,2023-06-06,Brake Pad,11899.0,Overheating
S75149,V11899,2024-03-17,Transmission,2583.0,Overheating
S75150,V12905,2023-05-01,AC,2274.0,Overheating
S75151,V15989,2022-01-16,Battery,4269.0,Discharge
S75152,V12236,2022-07-30,Suspension,13657.0,Malfunction
S75153,V11168,2022-08-19,Brake Pad,14831.0,Wear & Tear
S75154,V10265,2022-08-04,Brake Pad,3880.0,Leakage
S75155,V19466,2024-03-01,AC,3267.0,Wear & Tear
S75156,V17371,2023-04-06,AC,7935.0,Malfunction
S75157,V11134,2024-02-10,Transmission,2047.0,Wear & Tear
S75158,V18174,2022-08-18,Suspension,0.0,Malfunction
S75159,V17906,2022-09-12,Transmission,10039.0,Overheating
S75160,V15134,2023-08-16,Engine,4232.0,Overheating
S75161,V10405,2024-08-13,Battery,10845.0,Discharge
S75162,V12569,2024-08-29,Brake Pad,1429.0,Leakage
S75163,V16955,2022-05-07,Engine,14825.0,Wear & Tear
S75164,V15735,2024-08-30,Suspension,13826.0,Leakage
S75165,V11822,2022-02-07,Suspension,14279.0,Leakage
S75166,V12221,2023-03-01,Engine,7158.0,Leakage
S75167,V14164,2023-05-04,Transmission,9888.0,Leakage
S75168,V15614,2022-10-27,Suspension,5685.0,Wear & Tear
S75169,V17506,2022-09-25,Transmission,12136.0,Discharge
S75170,V10884,2024-08-12,Unknown,1260.0,Discharge
S75171,V17685,2023-09-28,Suspension,4913.0,Discharge
S75172,V15498,2022-02-21,AC,12047.0,Malfunction
S75173,V10456,2024-04-15,AC,2975.0,Leakage
S75174,V17211,2023-09-14,Battery,14855.0,Overheating
S75175,V18782,2023-03-20,Brake Pad,8002.0,Wear & Tear
S75176,V16449,2022-07-06,AC,9836.0,Malfunction
S75177,V13463,2022-02-21,Brake Pad,7239.0,Leakage
S75178,V16223,2022-05-10,Brake Pad,10765.0,Leakage
S75179,V13552,2024-08-09,Transmission,7978.0,Malfunction
S75180,V17745,2024-06-30,Battery,2664.0,Overheating
S75181,V16442,2022-12-10,AC,3009.0,Overheating
S75182,V15229,2022-07-31,AC,14165.0,Overheating
S75183,V18879,2023-06-26,Transmission,0.0,Discharge
S75184,V17808,2023-04-19,Transmission,5591.0,Leakage
S75185,V10505,2022-07-13,Brake Pad,6471.0,Leakage
S75186,V16141,2023-07-13,Transmission,9470.0,Discharge
S75187,V19290,2024-03-05,Brake Pad,9539.0,Leakage
S75188,V13049,2022-10-26,Engine,8151.0,Malfunction
S75189,V17794,2023-09-30,Suspension,14735.0,Malfunction
S75190,V11686,2022-09-03,AC,4546.0,Malfunction
S75191,V11339,2024-09-19,AC,1556.0,Leakage
S75192,V10527,2023-08-12,Battery,14705.0,Wear & Tear
S75193,V15614,2023-08-17,AC,3787.0,Malfunction
S75194,V16483,2023-11-09,Battery,8398.0,Wear & Tear
S75195,V10127,2023-06-08,Transmission,13285.0,Malfunction
S75196,V19025,2024-07-08,AC,5111.0,Leakage
S75197,V12989,2022-10-23,Transmission,10048.0,Discharge
S75198,V12298,2022-12-05,AC,8932.0,Malfunction
S75199,V14358,2024-06-25,AC,8361.0,Wear & Tear
S75200,V16151,2022-01-10,Suspension,1842.0,Malfunction
S75201,V17301,2024-02-09,Suspension,13718.0,Wear & Tear
S75202,V10521,2023-03-25,Suspension,5433.0,Discharge
S75203,V13935,2023-11-02,Transmission,7209.0,Malfunction
S75204,V14818,2022-05-19,Brake Pad,7001.0,Discharge
S75205,V16757,2022-08-11,AC,3192.0,Discharge
S75206,V15075,2023-09-21,Transmission,12828.0,Leakage
S75207,V12396,2023-09-26,AC,6211.0,Wear & Tear
S75208,V14393,2024-07-03,Battery,1772.0,Discharge
S75209,V14781,2023-02-27,AC,4459.0,Discharge
S75210,V18532,2023-03-20,Transmission,7407.0,Overheating
S75211,V14930,2023-12-11,Suspension,4726.0,Overheating
S75212,V19105,2024-09-19,Unknown,14249.0,Wear & Tear
S75213,V12081,2022-03-24,Transmission,12130.0,Discharge
S75214,V14302,2022-11-15,AC,7376.0,Overheating
S75215,V11483,2023-05-29,Suspension,1743.0,Discharge
S75216,V10552,2022-01-27,Engine,11228.0,Discharge
S75217,V17624,2022-10-23,Suspension,12205.0,Discharge
S75218,V19627,2023-02-11,Battery,12106.0,Overheating
S75219,V14942,2022-07-24,Transmission,4623.0,Wear & Tear
S75220,V12451,2023-09-02,Engine,2962.0,Wear & Tear
S75221,V10185,2024-04-18,Brake Pad,6174.0,Discharge
S75222,V19890,2024-08-13,Suspension,10995.0,Wear & Tear
S75223,V14565,2022-10-27,Engine,5050.0,Overheating
S75224,V18224,2022-06-14,Engine,7917.0,Overheating
S75225,V14025,2022-09-18,Brake Pad,11469.0,Leakage
S75226,V19460,2022-01-06,Transmission,10143.0,Leakage
S75227,V10490,2022-08-02,Engine,9974.0,Malfunction
S75228,V11366,2024-05-07,Brake Pad,8667.0,Wear & Tear
S75229,V10107,2022-09-07,AC,0.0,Leakage
S75230,V11845,2024-08-08,Brake Pad,8125.0,Leakage
S75231,V14828,2023-01-06,Battery,4311.0,Discharge
S75232,V18163,2023-03-19,AC,9456.0,Overheating
S75233,V10118,2022-12-17,Brake Pad,14926.0,Overheating
S75234,V16988,2024-08-05,Suspension,4370.0,Malfunction
S75235,V15128,2022-12-18,Battery,1837.0,Wear & Tear
S75236,V15059,2024-04-13,Engine,10405.0,Leakage
S75237,V18059,2022-12-31,Suspension,7351.0,Overheating
S75238,V13278,2023-05-29,Transmission,11696.0,Malfunction
S75239,V17470,2024-02-04,Battery,14361.0,Malfunction
S75240,V19007,2023-02-04,Engine,2762.0,Malfunction
S75241,V15771,2023-02-22,Transmission,2548.0,Malfunction
S75242,V17958,2024-07-02,Transmission,6609.0,Leakage
S75243,V10644,2023-11-16,Engine,12005.0,Malfunction
S75244,V17748,2024-05-06,AC,5839.0,Overheating
S75245,V16016,2022-05-04,Transmission,12062.0,Malfunction
S75246,V15079,2023-10-28,AC,4463.0,Leakage
S75247,V14233,2024-06-29,Engine,13364.0,Wear & Tear
S75248,V11057,2024-03-01,Suspension,7775.0,Wear & Tear
S75249,V17336,2024-09-09,Transmission,12025.0,Leakage
S75250,V14322,2024-05-14,Brake Pad,4849.0,Malfunction
S75251,V16514,2023-10-07,Engine,2299.0,Wear & Tear
S75252,V12766,2024-07-26,Transmission,12431.0,Malfunction
S75253,V12052,2022-11-13,Brake Pad,2763.0,Leakage
S75254,V15376,2022-10-05,Battery,8505.0,Leakage
S75255,V11335,2022-10-12,Transmission,7712.0,Leakage
S75256,V16994,2023-08-10,Suspension,2694.0,Discharge
S75257,V16696,2024-02-02,Suspension,3521.0,Overheating
S75258,V10649,2023-04-22,Brake Pad,10805.0,Wear & Tear
S75259,V19502,2023-01-07,Battery,6594.0,Leakage
S75260,V14414,2022-08-13,Battery,7257.0,Wear & Tear
S75261,V12163,2024-05-23,Transmission,3215.0,Leakage
S75262,V14594,2024-09-06,Transmission,11851.0,Malfunction
S75263,V12593,2022-03-31,Brake Pad,7716.0,Leakage
S75264,V11704,2023-01-14,Battery,14469.0,Malfunction
S75265,V15151,2022-11-16,Brake Pad,13693.0,Discharge
S75266,V16809,2023-01-20,Battery,11619.0,Wear & Tear
S75267,V15527,2023-04-03,Suspension,13227.0,Discharge
S75268,V12883,2024-08-30,Brake Pad,8465.0,Malfunction
S75269,V15302,2022-07-08,Suspension,8911.0,Malfunction
S75270,V11130,2023-10-24,Engine,6709.0,Discharge
S75271,V16152,2023-10-27,Brake Pad,9398.0,Discharge
S75272,V12509,2024-03-06,Battery,0.0,Leakage
S75273,V19759,2024-08-07,Transmission,2381.0,Overheating
S75274,V18469,2022-12-31,Transmission,11147.0,Wear & Tear
S75275,V12262,2022-10-09,Transmission,13343.0,Leakage
S75276,V15436,2023-12-20,Transmission,7143.0,Discharge
S75277,V18276,2023-07-18,Battery,5662.0,Malfunction
S75278,V11330,2023-12-06,Brake Pad,2973.0,Wear & Tear
S75279,V10401,2024-08-04,Unknown,5256.0,Overheating
S75280,V10746,2022-12-09,Battery,8981.0,Wear & Tear
S75281,V14577,2023-05-29,Transmission,5212.0,Leakage
S75282,V18290,2022-12-10,Brake Pad,8280.0,Discharge
S75283,V12952,2024-09-04,Brake Pad,12878.0,Discharge
S75284,V16582,2022-11-09,Battery,9675.0,Overheating
S75285,V19772,2023-06-04,Brake Pad,11450.0,Leakage
S75286,V17976,2024-07-30,AC,10366.0,Leakage
S75287,V10450,2023-04-27,Battery,14157.0,Leakage
S75288,V16543,2023-07-06,Suspension,12026.0,Discharge
S75289,V17587,2024-02-25,Battery,4607.0,Discharge
S75290,V17925,2023-03-05,Brake Pad,4706.0,Overheating
S75291,V14642,2022-03-13,Transmission,4887.0,Overheating
S75292,V17199,2023-06-01,Suspension,4022.0,Overheating
S75293,V14780,2022-04-05,Engine,3040.0,Discharge
S75294,V10200,2023-05-12,AC,5545.0,Malfunction
S75295,V15843,2023-08-23,Engine,5033.0,Leakage
S75296,V18386,2023-03-07,Transmission,9538.0,Discharge
S75297,V12341,2022-11-10,Transmission,2417.0,Overheating
S75298,V18506,2022-11-25,Transmission,3593.0,Malfunction
S75299,V17835,2023-06-21,Suspension,7754.0,Overheating
S75300,V11819,2024-06-20,Brake Pad,8485.0,Discharge
S75301,V10482,2023-04-27,AC,7909.0,Discharge
S75302,V18709,2022-07-05,AC,5511.0,Leakage
S75303,V15117,2023-07-10,Suspension,12451.0,Overheating
S75304,V16109,2023-05-08,Suspension,3869.0,Wear & Tear
S75305,V18448,2024-07-19,Suspension,9970.0,Malfunction
S75306,V11907,2024-03-30,Transmission,8450.0,Malfunction
S75307,V14954,2022-04-15,Brake Pad,11353.0,Leakage
S75308,V19829,2023-05-31,Battery,7020.0,Leakage
S75309,V14660,2022-05-28,Brake Pad,0.0,Leakage
S75310,V12587,2022-09-16,Brake Pad,14937.0,Overheating
S75311,V12104,2022-07-22,Transmission,3667.0,Leakage
S75312,V14535,2022-11-22,Transmission,1332.0,Wear & Tear
S75313,V16393,2022-04-23,Transmission,1782.0,Malfunction
S75314,V18876,2023-01-31,Unknown,12093.0,Wear & Tear
S75315,V19452,2022-01-20,Battery,13283.0,Leakage
S75316,V10819,2023-11-01,Engine,9204.0,Overheating
S75317,V19902,2022-01-08,Suspension,11988.0,Overheating
S75318,V14417,2022-05-26,AC,9397.0,Discharge
S75319,V18331,2023-12-10,Transmission,2668.0,Wear & Tear
S75320,V12266,2023-02-05,Transmission,1300.0,Leakage
S75321,V10191,2024-06-01,AC,14935.0,Overheating
S75322,V19393,2023-06-15,Battery,7069.0,Discharge
S75323,V16225,2022-09-13,Battery,10408.0,Overheating
S75324,V11093,2022-10-17,AC,3764.0,Overheating
S75325,V12803,2024-09-27,Engine,10003.0,Overheating
S75326,V15797,2023-11-09,AC,14992.0,Malfunction
S75327,V19631,2024-09-12,Engine,9377.0,Leakage
S75328,V19504,2022-04-20,Transmission,5365.0,Discharge
S75329,V12893,2023-12-14,Transmission,5095.0,Wear & Tear
S75330,V12428,2023-07-01,AC,12568.0,Leakage
S75331,V18729,2024-09-26,Brake Pad,13433.0,Leakage
S75332,V11265,2024-01-27,Brake Pad,11984.0,Malfunction
S75333,V11276,2024-09-01,Transmission,9937.0,Discharge
S75334,V15934,2023-08-05,Transmission,14342.0,Leakage
S75335,V19365,2022-03-04,Suspension,14047.0,Malfunction
S75336,V14291,2024-03-10,AC,1792.0,Discharge
S75337,V19575,2023-10-07,Suspension,3077.0,Discharge
S75338,V15673,2024-02-16,Engine,6440.0,Leakage
S75339,V14273,2024-05-27,Engine,8060.0,Overheating
S75340,V15756,2023-07-30,Brake Pad,5521.0,Discharge
S75341,V18814,2024-05-12,Transmission,0.0,Discharge
S75342,V18211,2022-07-20,Suspension,9187.0,Malfunction
S75343,V16977,2023-02-24,Transmission,8205.0,Leakage
S75344,V12362,2024-02-11,Battery,4427.0,Wear & Tear
S75345,V19112,2024-03-15,Battery,2065.0,Malfunction
S75346,V16192,2023-12-15,Transmission,9361.0,Leakage
S75347,V16823,2022-01-22,Brake Pad,11741.0,Wear & Tear
S75348,V14018,2023-09-16,Suspension,11625.0,Malfunction
S75349,V10249,2022-09-29,Battery,11745.0,Wear & Tear
S75350,V12394,2022-08-16,AC,6151.0,Discharge
S75351,V18954,2024-03-03,Brake Pad,10569.0,Discharge
S75352,V18805,2022-04-14,Engine,3629.0,Wear & Tear
S75353,V11530,2024-06-09,Brake Pad,4514.0,Wear & Tear
S75354,V11832,2022-01-11,Brake Pad,5134.0,Malfunction
S75355,V19820,2022-01-25,Engine,9276.0,Discharge
S75356,V14302,2022-06-16,Suspension,6682.0,Overheating
S75357,V16887,2024-06-12,Suspension,9326.0,Leakage
S75358,V12483,2023-03-13,Engine,1514.0,Overheating
S75359,V12923,2022-06-11,Suspension,14187.0,Discharge
S75360,V10345,2024-06-08,Brake Pad,7740.0,Leakage
S75361,V13491,2024-09-18,Brake Pad,5069.0,Wear & Tear
S75362,V10612,2022-03-12,AC,8644.0,Leakage
S75363,V16455,2023-12-08,Transmission,1038.0,Discharge
S75364,V18471,2023-02-20,Engine,3458.0,Leakage
S75365,V11141,2023-01-27,Transmission,10503.0,Wear & Tear
S75366,V13279,2023-07-30,AC,0.0,Wear & Tear
S75367,V13538,2022-05-31,Unknown,6382.0,Discharge
S75368,V11995,2024-03-09,Engine,14418.0,Leakage
S75369,V18670,2023-03-31,Suspension,14663.0,Wear & Tear
S75370,V18330,2023-05-27,Suspension,10959.0,Wear & Tear
S75371,V18590,2022-09-15,Transmission,4432.0,Discharge
S75372,V14959,2024-03-19,Engine,8459.0,Malfunction
S75373,V15154,2024-08-17,Brake Pad,14501.0,Discharge
S75374,V12410,2024-06-15,Battery,5344.0,Discharge
S75375,V14764,2023-12-15,Battery,9943.0,Malfunction
S75376,V14591,2022-09-16,Engine,5826.0,Overheating
S75377,V11469,2024-04-12,Engine,1483.0,Malfunction
S75378,V11959,2022-07-14,Suspension,14765.0,Wear & Tear
S75379,V18841,2023-07-15,Engine,9429.0,Overheating
S75380,V16583,2023-05-23,AC,11241.0,Malfunction
S75381,V18447,2023-11-15,Transmission,10460.0,Malfunction
S75382,V19685,2023-03-28,Engine,1304.0,Malfunction
S75383,V14627,2023-10-06,Engine,5295.0,Malfunction
S75384,V16688,2022-12-07,Suspension,6653.0,Wear & Tear
S75385,V16315,2023-07-27,Engine,8900.0,Overheating
S75386,V10795,2024-06-28,Suspension,1887.0,Malfunction
S75387,V17933,2022-03-26,Brake Pad,4883.0,Wear & Tear
S75388,V18851,2023-03-18,Brake Pad,3526.0,Wear & Tear
S75389,V19000,2024-04-23,AC,7650.0,Malfunction
