vehicle_id,model,year,mileage,region
V17300,TurboPro,2019,16952.0,South
V17301,TurboPro,2022,106014.0,East
V17302,SpeedX,2015,58588.0,West
V17303,UrbanGo,2019,61034.0,south zone
V17304,EcoDrive,2016,29863.0,West
V17305,UrbanGX,2017,84329.0,SOUTH
V17306,EcoDrive,2018,119935.0,West
V17307,TurboPro,2019,43996.0,south zone
V17308,SpeedX,2017,113212.0,North
V17309,EcoDrive,2018,50036.0,South
V17310,EcoDrive,2021,33312.0,West
V17311,UrbanGo,2021,117549.0,West
V17312,TurboPro,2020,71042.0,south zone
V17313,TurboPro,2021,74768.0,West
V17314,EcoDrive,2019,76035.0,West
V17315,SpeedX,2020,98636.0,South
V17316,UrbanGo,2020,11209.0,East
V17317,TurboPro,2017,50178.0,West
V17318,AutoMax,2017,18782.0,East
V17319,AutoMax,2019,35531.0,SOUTH
V17320,TurboPro,2015,117640.0,SOUTH
V17321,AutoMax,2016,25209.0,West
V17322,UrbanGo,2019,45852.0,North
V17323,TurboPro,2020,96208.0,North
V17324,AutoMaX,2020,79317.0,South
V17325,AutoMax,2016,24592.0,North
V17326,EcoDrive,2015,35914.0,North
V17327,UrbanGo,2021,95246.0,south zone
V17328,EcoDrive,2021,32597.0,West
V17329,UrbanGo,2021,72119.0,SOUTH
V17330,SpeedX,2021,57597.0,North
V17331,EcoDrive,2019,62750.0,SOUTH
V17332,TurboPro,2020,47499.0,SOUTH
V17333,UrbanGo,2018,81370.0,West
V17334,TurboPro,2015,25197.0,West
V17335,EcoDrive,2019,21026.0,North
V17336,TurboPro,2020,58915.0,East
V17337,UrbanGo,2020,93767.0,South
V17338,UrbanGo,2015,33366.0,south zone
V17339,UrbanGo,2015,97475.0,East
V17340,EcoDrive,2016,38127.0,North
V17341,AutoMax,2015,66921.0,East
V17342,TurboPro,2021,102938.0,East
V17343,TurboPro,2016,35099.0,East
V17344,UrbanGo,2018,115784.0,SOUTH
V17345,UrbanGo,2018,34699.0,South
V17346,EcoDrive,2023,40661.0,West
V17347,SpeedX,2018,86504.0,south zone
V17348,AutoMax,2019,57081.0,East
V17349,EcoDrive,2017,8151.0,East
V17350,TurboPro,2019,12810.0,East
V17351,EcoDrive,2016,34457.0,SOUTH
V17352,EcoDrive,2017,22234.0,south zone
V17353,SpeedX,2022,94993.0,West
V17354,AutoMax,2020,71025.0,West
V17355,AutoMax,2019,11774.0,North
V17356,TurboPro,2018,76958.0,West
V17357,UrbanGo,2020,77678.0,West
V17358,UrbanGo,2023,97900.0,South
V17359,AutoMax,2021,75543.0,West
V17360,SpeedX,2015,81058.0,West
V17361,EcoDrive,2021,65515.0,East
V17362,UrbanGo,2022,76959.0,south zone
V17363,EcoDrive,2018,104070.0,South
V17364,SpeedX,2015,89945.0,West
V17365,SpeedX,2020,22123.0,North
V17366,UrbanGo,2020,36945.0,East
V17367,SpeedX,2020,87550.0,SOUTH
V17368,UrbanGo,2023,78784.0,East
V17369,EcoDrive,2022,37755.0,North
V17370,UrbanGo,2020,,West
V17371,UrbanGo,2018,114815.0,south zone
V17372,SpeedX,2016,52314.0,West
V17373,EcoDrive,2018,36468.0,East
V17374,UrbanGo,2016,107869.0,West
V17375,TurboPro,2017,43641.0,West
V17376,SpeedX,2021,76222.0,south zone
V17377,TurboPro,2017,,South
V17378,EcoDrive,2019,104990.0,North
V17379,UrbanGo,2016,12813.0,North
V17380,AutoMax,2019,55371.0,North
V17381,TurboPro,2020,38850.0,North
V17382,SpeedX,2023,109222.0,South
V17383,TurboPro,2016,78815.0,south zone
V17384,TurboPro,2017,48064.0,East
V17385,UrbanGo,2018,11962.0,south zone
V17386,EcoDrive,2019,71019.0,SOUTH
V17387,AutoMax,2016,66148.0,SOUTH
V17388,EcoDrive,2021,77820.0,south zone
V17389,EcoDrive,2020,118159.0,south zone
V17390,SpeedX,2022,26200.0,West
V17391,EcoDrive,2017,101297.0,south zone
V17392,SpeedX,2023,62030.0,West
V17393,TurboPro,2018,55334.0,south zone
V17394,TurboPro,2015,43079.0,East
V17395,UrbanGo,2016,7608.0,East
V17396,SpeedX,2022,25735.0,North
V17397,UrbanGo,2018,36951.0,SOUTH
V17398,UrbanGo,2020,44011.0,West
V17399,UrbanGX,2018,41070.0,East
V17400,UrbanGo,2018,51316.0,East
V17401,AutoMax,2016,10974.0,East
V17402,EcoDrive,2021,64616.0,East
V17403,AutoMax,2022,46496.0,East
V17404,TurboPro,2019,24650.0,East
V17405,EcoDrive,2019,42247.0,SOUTH
V17406,UrbanGo,2017,83127.0,South
V17407,SpeedX,2017,75010.0,West
V17408,TurboPro,2018,11487.0,south zone
V17409,EcoDrive,2021,67647.0,North
V17410,UrbanGo,2015,86783.0,North
V17411,EcoDrive,2023,,West
V17412,AutoMax,2016,99585.0,south zone
V17413,SpeedX,2022,32630.0,SOUTH
V17414,SpeedX,2016,35009.0,SOUTH
V17415,SpeedX,2018,66637.0,South
V17416,UrbanGo,2017,38817.0,South
V17417,UrbanGo,2020,66399.0,East
V17418,EcoDrive,2016,118383.0,North
V17419,TurboPro,2018,24309.0,SOUTH
V17420,UrbanGo,2021,61908.0,SOUTH
V17421,EcoDrive,2019,24504.0,East
V17422,TurboPro,2023,104874.0,East
V17423,UrbanGo,2018,62746.0,North
V17424,EcoDrive,2015,31533.0,SOUTH
V17425,TurboPro,2021,23646.0,West
V17426,UrbanGo,2023,74262.0,south zone
V17427,TurboPro,2023,85437.0,North
V17428,UrbanGo,2016,,South
V17429,AutoMax,2016,77841.0,North
V17430,TurboPro,2018,8138.0,West
V17431,UrbanGo,2017,20186.0,East
V17432,TurboPro,2015,32187.0,North
V17433,SpeedX,2023,40382.0,West
V17434,UrbanGo,2022,27219.0,SOUTH
V17435,UrbanGo,2016,102224.0,West
V17436,AutoMax,2017,81482.0,SOUTH
V17437,EcoDrive,2021,10191.0,East
V17438,SpeedX,2020,77559.0,SOUTH
V17439,EcoDrive,2021,,West
V17440,AutoMax,2020,23006.0,East
V17441,AutoMax,2022,35876.0,SOUTH
V17442,TurboPro,2015,105893.0,East
V17443,TurboPro,2023,60345.0,West
V17444,AutoMax,2015,50482.0,South
V17445,AutoMax,2022,72511.0,South
V17446,EcoDrive,2019,69941.0,South
V17447,AutoMax,2018,90330.0,East
V17448,AutoMax,2016,34829.0,North
V17449,UrbanGo,2019,94291.0,South
V17450,SpeedX,2018,68139.0,West
V17451,AutoMax,2020,82058.0,East
V17452,TurboPro,2023,43606.0,SOUTH
V17453,TurboPro,2021,97666.0,North
V17454,UrbanGo,2015,23849.0,south zone
V17455,SpeedX,2022,57853.0,SOUTH
V17456,AutoMax,2015,95122.0,SOUTH
V17457,EcoDrive,2015,9860.0,East
V17458,TurboPro,2020,87775.0,East
V17459,AutoMax,2023,20799.0,West
V17460,SpeedX,2017,6065.0,SOUTH
V17461,AutoMax,2017,83755.0,East
V17462,UrbanGo,2015,114875.0,South
V17463,TurboPro,2019,71330.0,North
V17464,AutoMax,2019,7493.0,North
V17465,UrbanGo,2019,56558.0,south zone
V17466,TurboPro,2022,96314.0,SOUTH
V17467,TurboPro,2016,86551.0,South
V17468,AutoMax,2015,65618.0,South
V17469,EcoDrive,2023,87599.0,West
V17470,AutoMax,2018,60053.0,south zone
V17471,UrbanGo,2021,96092.0,North
V17472,TurboPro,2016,10106.0,SOUTH
V17473,SpeedX,2017,,West
V17474,EcoDrive,2017,22205.0,North
V17475,UrbanGo,2021,88101.0,SOUTH
V17476,SpeedX,2022,5190.0,south zone
V17477,SpeedX,2015,61829.0,South
V17478,AutoMax,2016,55403.0,South
V17479,EcoDrive,2015,33849.0,North
V17480,SpeedX,2017,80793.0,SOUTH
V17481,AutoMax,2021,,south zone
V17482,UrbanGo,2018,80315.0,East
V17483,TurboPro,2022,29294.0,West
V17484,EcoDrive,2016,5524.0,East
V17485,TurboPro,2018,73265.0,West
V17486,TurboPro,2021,28432.0,West
V17487,UrbanGo,2020,92490.0,South
V17488,TurboPro,2021,78261.0,North
V17489,UrbanGo,2015,14632.0,South
V17490,SpeedX,2017,112250.0,South
V17491,UrbanGo,2017,58262.0,East
V17492,SpeedX,2015,80145.0,West
V17493,UrbanGo,2017,94632.0,SOUTH
V17494,AutoMax,2020,89985.0,North
V17495,UrbanGo,2022,85148.0,North
V17496,UrbanGo,2020,61039.0,East
V17497,SpeedX,2023,82434.0,East
V17498,UrbanGo,2017,34272.0,West
V17499,EcoDrive,2020,61228.0,South
V17500,TurboPro,2016,33061.0,south zone
V17501,TurboPro,2018,102716.0,south zone
V17502,AutoMax,2022,28026.0,SOUTH
V17503,EcoDrive,2017,36764.0,East
V17504,EcoDrive,2018,119707.0,south zone
V17505,TurboPro,2022,53889.0,SOUTH
V17506,AutoMax,2015,64451.0,North
V17507,AutoMax,2016,45501.0,East
V17508,SpeedX,2020,69213.0,North
V17509,TurboPro,2021,52197.0,West
V17510,AutoMax,2018,28828.0,North
V17511,UrbanGo,2016,69894.0,North
V17512,TurboPro,2015,14375.0,North
V17513,SpeedX,2022,66731.0,North
V17514,TurboPro,2016,113161.0,South
V17515,EcoDrive,2022,61513.0,South
V17516,SpeedX,2020,107380.0,South
V17517,AutoMax,2016,28769.0,East
V17518,UrbanGo,2016,18048.0,North
V17519,TurboPro,2016,39370.0,East
V17520,UrbanGo,2020,36502.0,SOUTH
V17521,AutoMaX,2021,85467.0,SOUTH
V17522,UrbanGo,2022,89656.0,SOUTH
V17523,AutoMax,2016,42622.0,North
V17524,UrbanGo,2015,104170.0,south zone
V17525,TurboPro,2015,,East
V17526,TurboPro,2017,18062.0,south zone
V17527,EcoDrive,2015,45976.0,West
V17528,AutoMax,2020,49980.0,North
V17529,UrbanGo,2017,46224.0,East
V17530,UrbanGo,2021,95940.0,south zone
V17531,UrbanGo,2016,90256.0,South
V17532,SpeedX,2022,112434.0,South
V17533,UrbanGo,2015,,south zone
V17534,UrbanGo,2019,65133.0,SOUTH
V17535,SpeedX,2018,33658.0,East
V17536,EcoDrive,2023,80814.0,south zone
V17537,SpeedX,2015,62713.0,SOUTH
V17538,EcoDrive,2017,89142.0,south zone
V17539,AutoMax,2017,67744.0,south zone
V17540,EcoDrive,2021,36930.0,West
V17541,EcoDrive,2018,46975.0,South
V17542,EcoDrive,2020,21625.0,North
V17543,AutoMax,2020,25260.0,East
V17544,EcoDrive,2020,43968.0,south zone
V17545,UrbanGo,2022,9121.0,West
V17546,EcoDrive,2017,46386.0,south zone
V17547,EcoDrive,2023,,South
V17548,AutoMax,2015,61706.0,North
V17549,TurboPro,2017,97726.0,East
V17550,SpeedX,2023,38323.0,West
V17551,UrbanGo,2018,111830.0,South
V17552,AutoMaX,2020,14834.0,East
V17553,TurboPro,2020,25543.0,East
V17554,TurboPro,2021,118477.0,West
V17555,TurboPro,2015,40682.0,south zone
V17556,TurboPro,2021,91352.0,North
V17557,AutoMax,2018,42326.0,SOUTH
V17558,SpeedX,2019,35208.0,West
V17559,UrbanGo,2017,,North
V17560,TurboPro,2023,62475.0,North
V17561,EcoDrive,2018,55728.0,West
V17562,EcoDrive,2018,30076.0,West
V17563,TurboPro,2019,103017.0,South
V17564,UrbanGo,2016,25146.0,South
V17565,SpeedX,2021,81611.0,south zone
V17566,AutoMax,2017,68530.0,south zone
V17567,SpeedX,2017,32800.0,East
V17568,UrbanGo,2017,31609.0,SOUTH
V17569,UrbanGo,2022,87764.0,SOUTH
V17570,EcoDrive,2021,14385.0,SOUTH
V17571,UrbanGo,2023,54464.0,south zone
V17572,SpeedX,2018,7198.0,North
V17573,UrbanGo,2018,46490.0,SOUTH
V17574,EcoDrive,2016,92232.0,North
V17575,EcoDriv,2021,58563.0,West
V17576,AutoMax,2021,53175.0,SOUTH
V17577,SpeedX,2022,20570.0,south zone
V17578,UrbanGo,2023,115692.0,SOUTH
V17579,TurboPro,2015,11533.0,south zone
V17580,AutoMax,2016,19383.0,South
V17581,UrbanGo,2020,112234.0,south zone
V17582,TurboPro,2017,49708.0,SOUTH
V17583,EcoDrive,2023,89548.0,South
V17584,TurboPro,2015,33834.0,South
V17585,AutoMax,2017,98020.0,south zone
V17586,TurboPro,2016,84087.0,West
V17587,EcoDrive,2015,81011.0,SOUTH
V17588,TurboPro,2019,36387.0,south zone
V17589,TurboPro,2017,119595.0,West
V17590,TurboPro,2018,108055.0,SOUTH
V17591,UrbanGo,2020,28667.0,South
V17592,AutoMax,2018,,SOUTH
V17593,TurboPro,2017,63384.0,West
V17594,EcoDrive,2023,59968.0,West
V17595,SpeedX,2023,25532.0,West
V17596,EcoDrive,2021,60141.0,SOUTH
V17597,AutoMax,2019,45720.0,East
V17598,TurboPr,2017,26312.0,south zone
V17599,SpeedX,2017,100610.0,SOUTH
V17600,AutoMax,2019,55079.0,south zone
V17601,SpeedX,2018,38294.0,North
V17602,SpeedX,2022,74018.0,East
V17603,EcoDrive,2022,76726.0,North
V17604,EcoDrive,2021,24286.0,south zone
V17605,SpeedX,2021,96321.0,East
V17606,UrbanGo,2021,90098.0,North
V17607,EcoDrive,2018,29539.0,South
V17608,TurboPro,2018,44247.0,south zone
V17609,SpeedX,2020,97201.0,SOUTH
V17610,SpeedX,2018,45852.0,East
V17611,UrbanGo,2022,103067.0,North
V17612,SpeedX,2015,17927.0,West
V17613,EcoDrive,2018,28460.0,North
V17614,UrbanGo,2019,107154.0,SOUTH
V17615,SpeedX,2023,63264.0,South
V17616,AutoMax,2019,104282.0,West
V17617,UrbanGo,2021,117624.0,West
V17618,EcoDrive,2016,84222.0,South
V17619,EcoDrive,2017,9243.0,East
V17620,EcoDrive,2022,64016.0,SOUTH
V17621,AutoMax,2021,42067.0,SOUTH
V17622,SpeedX,2016,31364.0,south zone
V17623,UrbanGo,2015,83526.0,West
V17624,EcoDrive,2015,114441.0,South
V17625,UrbanGo,2020,83852.0,SOUTH
V17626,UrbanGo,2016,,South
V17627,TurboPro,2023,50500.0,south zone
V17628,UrbanGo,2016,19435.0,West
V17629,SpeedX,2017,86672.0,East
V17630,SpeedX,2016,49635.0,SOUTH
V17631,SpeedX,2017,62538.0,South
V17632,TurboPro,2016,28147.0,East
V17633,SpeedX,2015,97797.0,SOUTH
V17634,TurboPro,2023,37723.0,south zone
V17635,UrbanGo,2020,81574.0,West
V17636,TurboPro,2018,42598.0,West
V17637,EcoDrive,2018,,South
V17638,SpeedX,2017,42525.0,South
V17639,EcoDrive,2021,98241.0,South
V17640,AutoMax,2017,102726.0,south zone
V17641,SpeedX,2017,43730.0,West
V17642,UrbanGo,2020,47278.0,South
V17643,SpeedX,2015,24761.0,East
V17644,UrbanGo,2018,92082.0,South
V17645,AutoMax,2015,97083.0,south zone
V17646,EcoDriv,2018,11379.0,East
V17647,EcoDrive,2020,77970.0,North
V17648,SpeedX,2019,66419.0,SOUTH
V17649,TurboPro,2017,102186.0,south zone
V17650,AutoMax,2020,73233.0,South
V17651,UrbanGo,2017,18551.0,SOUTH
V17652,UrbanGo,2021,61542.0,SOUTH
V17653,AutoMax,2021,12150.0,West
V17654,SpeedX,2016,100814.0,South
V17655,SpeedX,2023,68501.0,East
V17656,TurboPro,2020,104170.0,SOUTH
V17657,TurboPro,2023,115619.0,South
V17658,EcoDrive,2015,66488.0,SOUTH
V17659,SpeedX,2018,18414.0,South
V17660,SpeedX,2015,71809.0,North
V17661,TurboPro,2023,49911.0,North
V17662,SpeedX,2017,103314.0,south zone
V17663,EcoDrive,2018,27333.0,south zone
V17664,EcoDrive,2018,25224.0,south zone
V17665,UrbanGo,2017,113763.0,East
V17666,TurboPro,2020,26873.0,south zone
V17667,AutoMax,2016,63246.0,south zone
V17668,TurboPro,2018,45331.0,North
V17669,UrbanGo,2015,79155.0,South
V17670,EcoDrive,2015,45600.0,North
V17671,TurboPro,2020,62911.0,South
V17672,UrbanGo,2018,15503.0,East
V17673,AutoMax,2020,7055.0,south zone
V17674,TurboPro,2019,9070.0,East
V17675,EcoDrive,2018,53750.0,South
V17676,TurboPro,2016,34670.0,South
V17677,TurboPro,2015,92763.0,North
V17678,UrbanGo,2015,,south zone
V17679,UrbanGo,2021,27468.0,south zone
V17680,UrbanGo,2021,59131.0,North
V17681,TurboPro,2018,20496.0,South
V17682,UrbanGo,2016,47330.0,south zone
V17683,SpeedX,2023,76016.0,South
V17684,AutoMax,2017,32443.0,East
V17685,AutoMax,2023,49746.0,south zone
V17686,EcoDrive,2020,73292.0,south zone
V17687,SpeedX,2015,73690.0,South
V17688,AutoMax,2019,16366.0,North
V17689,UrbanGo,2015,93371.0,West
V17690,SpeedX,2023,26134.0,South
V17691,AutoMax,2015,118059.0,West
V17692,AutoMax,2017,5576.0,North
V17693,EcoDrive,2019,47659.0,West
V17694,EcoDrive,2015,18301.0,West
V17695,UrbanGo,2019,79813.0,West
V17696,AutoMax,2015,64080.0,SOUTH
V17697,UrbanGo,2020,89087.0,North
V17698,UrbanGo,2020,50966.0,North
V17699,AutoMax,2021,68376.0,East
V17700,TurboPro,2020,37589.0,south zone
V17701,AutoMax,2023,38421.0,South
V17702,AutoMax,2022,,SOUTH
V17703,UrbanGo,2017,113561.0,SOUTH
V17704,TurboPro,2022,99247.0,South
V17705,AutoMax,2017,54465.0,West
V17706,AutoMax,2017,97455.0,South
V17707,UrbanGo,2015,101315.0,SOUTH
V17708,EcoDrive,2019,94306.0,North
V17709,AutoMax,2018,51301.0,West
V17710,AutoMax,2019,112881.0,West
V17711,EcoDrive,2020,69603.0,North
V17712,TurboPro,2019,28395.0,West
V17713,EcoDrive,2019,86420.0,North
V17714,AutoMax,2023,,East
V17715,TurboPro,2022,6154.0,South
V17716,TurboPro,2021,52572.0,North
V17717,EcoDrive,2020,,East
V17718,UrbanGo,2019,69018.0,North
V17719,EcoDrive,2016,51620.0,West
V17720,TurboPrX,2023,86104.0,North
V17721,SpeedX,2023,104111.0,East
V17722,EcoDrive,2017,67797.0,South
V17723,EcoDrive,2019,22139.0,south zone
V17724,UrbanGo,2020,68102.0,West
V17725,TurboPro,2023,102038.0,SOUTH
V17726,EcoDrive,2016,97287.0,South
V17727,TurboPro,2020,77600.0,North
V17728,TurboPro,2016,48890.0,West
V17729,EcoDrive,2022,105306.0,East
V17730,UrbanGo,2021,108860.0,North
V17731,EcoDrive,2021,59350.0,SOUTH
V17732,AutoMax,2015,,South
V17733,SpeedX,2016,16490.0,West
V17734,TurboPro,2022,51178.0,South
V17735,AutoMax,2021,83112.0,south zone
V17736,UrbanGo,2020,89731.0,South
V17737,TurboPro,2015,118049.0,East
V17738,UrbanGo,2016,88092.0,East
V17739,EcoDrive,2022,78840.0,SOUTH
V17740,AutoMax,2022,107666.0,East
V17741,UrbanGo,2016,70300.0,SOUTH
V17742,TurboPro,2015,17109.0,North
V17743,TurboPro,2021,82667.0,East
V17744,UrbanGo,2018,,SOUTH
V17745,UrbanGo,2016,88002.0,south zone
V17746,UrbanGo,2022,94747.0,North
V17747,UrbanGo,2021,70356.0,SOUTH
V17748,EcoDrive,2015,36194.0,south zone
V17749,SpeedX,2022,76112.0,SOUTH
V17750,SpeedX,2018,14464.0,South
V17751,SpeedX,2018,66215.0,East
V17752,AutoMax,2018,106785.0,North
V17753,EcoDrive,2017,64570.0,West
V17754,SpeedX,2018,46233.0,SOUTH
V17755,AutoMax,2017,23904.0,South
V17756,EcoDrive,2019,11245.0,West
V17757,AutoMax,2017,92240.0,south zone
V17758,UrbanGo,2021,71758.0,SOUTH
V17759,UrbanGo,2017,,SOUTH
V17760,EcoDrive,2019,115225.0,SOUTH
V17761,TurboPro,2016,105175.0,West
V17762,TurboPro,2020,9351.0,SOUTH
V17763,AutoMaX,2016,,south zone
V17764,SpeedX,2019,110947.0,North
V17765,UrbanGo,2022,69934.0,South
V17766,UrbanGo,2017,80484.0,South
V17767,EcoDrive,2018,80649.0,south zone
V17768,EcoDrive,2018,119685.0,East
V17769,EcoDrive,2022,95460.0,South
V17770,UrbanGo,2019,84358.0,West
V17771,UrbanGo,2017,117959.0,North
V17772,SpeedX,2021,65211.0,South
V17773,TurboPro,2015,33182.0,East
V17774,AutoMax,2021,,SOUTH
V17775,SpeedX,2022,99953.0,South
V17776,EcoDrive,2017,101343.0,East
V17777,UrbanGo,2018,62793.0,SOUTH
V17778,SpeedX,2018,105593.0,South
V17779,UrbanGo,2018,18831.0,South
V17780,EcoDrive,2016,39120.0,South
V17781,EcoDrive,2019,107104.0,North
V17782,AutoMax,2018,12781.0,East
V17783,EcoDrive,2015,85647.0,South
V17784,EcoDrive,2017,21020.0,South
V17785,UrbanGo,2015,,West
V17786,UrbanGo,2016,49745.0,south zone
V17787,SpeedX,2021,77201.0,West
V17788,UrbanGo,2016,91748.0,south zone
V17789,SpeedX,2015,108697.0,South
V17790,UrbanGo,2020,31613.0,East
V17791,TurboPro,2018,71264.0,West
V17792,TurboPro,2019,92878.0,North
V17793,EcoDrive,2015,58490.0,South
V17794,UrbanGo,2019,,West
V17795,TurboPro,2016,38160.0,South
V17796,AutoMax,2019,59624.0,South
V17797,AutoMax,2020,31072.0,North
V17798,SpeedX,2022,53135.0,SOUTH
V17799,UrbanGo,2015,13334.0,East
V17800,AutoMax,2022,29516.0,South
V17801,AutoMax,2022,17143.0,East
V17802,TurboPro,2021,66997.0,SOUTH
V17803,AutoMax,2021,96635.0,East
V17804,EcoDrive,2020,50314.0,East
V17805,EcoDrive,2017,68562.0,south zone
V17806,EcoDrive,2022,23135.0,West
V17807,TurboPro,2016,49630.0,South
V17808,AutoMax,2018,25829.0,south zone
V17809,EcoDrive,2017,91664.0,south zone
V17810,UrbanGo,2022,101366.0,West
V17811,AutoMax,2023,95314.0,south zone
V17812,EcoDrive,2022,30422.0,South
V17813,SpeedX,2015,84242.0,SOUTH
V17814,TurboPro,2015,66846.0,North
V17815,EcoDrive,2020,65969.0,West
V17816,EcoDrive,2015,26896.0,North
V17817,SpeedX,2019,28766.0,south zone
V17818,TurboPro,2017,118038.0,south zone
V17819,UrbanGo,2021,112893.0,East
V17820,TurboPro,2017,11547.0,East
V17821,SpeedX,2022,58140.0,South
V17822,SpeedX,2018,102161.0,SOUTH
V17823,SpeedX,2022,48980.0,South
V17824,UrbanGo,2020,95012.0,south zone
V17825,TurboPro,2018,62657.0,south zone
V17826,AutoMax,2019,97016.0,North
V17827,UrbanGo,2021,27780.0,North
V17828,UrbanGo,2017,38511.0,SOUTH
V17829,SpeedX,2021,50587.0,North
V17830,AutoMa,2018,27126.0,North
V17831,EcoDriv,2019,89067.0,East
V17832,AutoMax,2023,27799.0,south zone
V17833,AutoMax,2018,16212.0,East
V17834,EcoDrive,2021,78111.0,SOUTH
V17835,AutoMax,2018,14287.0,East
V17836,UrbanGo,2018,42813.0,East
V17837,UrbanGo,2023,,North
V17838,UrbanGo,2023,84666.0,North
V17839,TurboPro,2018,97873.0,East
V17840,UrbanGo,2019,58910.0,SOUTH
V17841,UrbanGo,2018,88882.0,SOUTH
V17842,SpeedX,2023,52941.0,West
V17843,SpeedX,2017,95218.0,North
V17844,UrbanGo,2015,62441.0,North
V17845,UrbanGo,2021,71156.0,South
V17846,UrbanGo,2015,94409.0,south zone
V17847,AutoMax,2019,93860.0,West
V17848,TurboPro,2019,118388.0,East
V17849,EcoDrive,2023,93068.0,South
V17850,AutoMax,2023,62893.0,East
V17851,TurboPro,2021,71341.0,West
V17852,AutoMax,2021,59951.0,South
V17853,SpeedX,2018,62635.0,East
V17854,TurboPro,2019,74700.0,North
V17855,EcoDrive,2020,78199.0,North
V17856,SpeedX,2017,96862.0,West
V17857,SpeedX,2021,38762.0,East
V17858,UrbanGo,2016,99847.0,South
V17859,SpeedX,2022,14261.0,East
V17860,AutoMax,2022,25031.0,North
V17861,EcoDrive,2016,21887.0,SOUTH
V17862,SpeedX,2017,62531.0,SOUTH
V17863,AutoMax,2015,76777.0,South
V17864,AutoMax,2022,82270.0,West
V17865,UrbanGo,2017,15814.0,south zone
V17866,TurboPro,2018,51181.0,West
V17867,AutoMax,2020,38205.0,North
V17868,UrbanGo,2020,47932.0,SOUTH
V17869,AutoMax,2021,49061.0,East
V17870,AutoMax,2018,33626.0,South
V17871,TurboPro,2019,8204.0,South
V17872,AutoMax,2021,101565.0,North
V17873,SpeedX,2021,,SOUTH
V17874,EcoDrive,2019,,SOUTH
V17875,AutoMax,2017,86344.0,East
V17876,SpeedX,2020,58847.0,South
V17877,UrbanGo,2021,47600.0,East
V17878,SpeedX,2018,43118.0,south zone
V17879,AutoMax,2015,10189.0,SOUTH
V17880,UrbanGo,2018,70541.0,North
V17881,EcoDrive,2022,24409.0,East
V17882,Speed,2023,42497.0,SOUTH
V17883,EcoDrive,2020,28677.0,SOUTH
V17884,UrbanGo,2018,83180.0,North
V17885,AutoMax,2022,102526.0,East
V17886,UrbanGo,2021,25572.0,West
V17887,UrbanGo,2023,59518.0,South
V17888,AutoMax,2015,10501.0,South
V17889,EcoDrive,2015,119357.0,SOUTH
V17890,TurboPrX,2022,56914.0,North
V17891,UrbanGo,2017,58853.0,South
V17892,SpeedX,2015,22143.0,SOUTH
V17893,SpeedX,2020,113617.0,West
V17894,EcoDrive,2018,78993.0,East
V17895,UrbanGo,2018,70183.0,South
V17896,AutoMax,2018,76913.0,south zone
V17897,SpeedX,2018,59327.0,West
V17898,AutoMax,2023,119240.0,North
V17899,EcoDrive,2016,63536.0,SOUTH
V17900,AutoMax,2019,7986.0,South
V17901,EcoDrive,2018,99172.0,south zone
V17902,SpeedX,2020,105447.0,West
V17903,EcoDrive,2023,108186.0,West
V17904,SpeedX,2022,9848.0,south zone
V17905,UrbanGo,2017,68512.0,SOUTH
V17906,AutoMax,2023,75683.0,East
V17907,TurboPro,2018,39196.0,south zone
V17908,EcoDrive,2019,32560.0,West
V17909,UrbanGo,2022,11526.0,West
V17910,AutoMax,2017,35323.0,North
V17911,AutoMax,2016,,West
V17912,UrbanGo,2017,58566.0,South
V17913,UrbanGo,2015,,South
V17914,UrbanGo,2020,71764.0,West
V17915,SpeedX,2018,101631.0,south zone
V17916,TurboPro,2019,6599.0,South
V17917,SpeedX,2019,93045.0,North
V17918,SpeedX,2019,,south zone
V17919,AutoMax,2016,56204.0,SOUTH
V17920,SpeedX,2021,88546.0,East
V17921,EcoDrive,2020,40723.0,South
V17922,SpeedX,2020,42901.0,south zone
V17923,TurboPro,2022,28067.0,SOUTH
V17924,SpeedX,2021,66050.0,North
V17925,UrbanGo,2015,58327.0,South
V17926,TurboPro,2023,14850.0,SOUTH
V17927,AutoMax,2019,10510.0,SOUTH
V17928,UrbanGo,2015,59142.0,South
V17929,AutoMax,2023,16953.0,North
V17930,AutoMax,2022,30306.0,South
V17931,EcoDrive,2020,35293.0,West
V17932,UrbanGo,2018,27249.0,South
V17933,AutoMax,2021,69956.0,SOUTH
V17934,EcoDrive,2020,77800.0,West
V17935,UrbanGo,2017,17296.0,south zone
V17936,TurboPro,2022,10224.0,south zone
V17937,UrbanGo,2016,65111.0,south zone
V17938,AutoMax,2017,34768.0,SOUTH
V17939,TurboPro,2017,47166.0,East
V17940,TurboPro,2018,34585.0,south zone
V17941,AutoMax,2021,6766.0,East
V17942,UrbanGo,2021,104897.0,North
V17943,AutoMax,2019,93984.0,SOUTH
V17944,TurboPro,2021,15359.0,North
V17945,UrbanGo,2018,14419.0,South
V17946,UrbanGo,2022,36675.0,South
V17947,AutoMax,2022,97098.0,West
V17948,UrbanGo,2020,96239.0,West
V17949,EcoDrive,2020,12755.0,North
V17950,SpeedX,2018,43030.0,South
V17951,AutoMax,2015,25773.0,SOUTH
V17952,SpeedX,2017,35575.0,South
V17953,UrbanGo,2018,27978.0,East
V17954,AutoMax,2020,19951.0,West
V17955,UrbanGo,2016,33085.0,SOUTH
V17956,UrbanGo,2016,57481.0,West
V17957,SpeedX,2023,95755.0,North
